,breweryID,abv,ibu,beerID,beer_name,style,ounces,brewery_name,city,state
586,250,0.065,8.0,2018,Ale Cider,Fruit / Vegetable Beer,16.0,Chapman's Brewing,Angola,IN
587,250,0.055,30.0,2017,Pail Ale,American Pale Ale (APA),16.0,Chapman's Brewing,Angola,IN
588,250,0.045,,2016,Englishman,English Brown Ale,16.0,Chapman's Brewing,Angola,IN
192,251,0.06,60.0,2005,Barrio Blanco,American IPA,12.0,Barrio Brewing Company,Tucson,AZ
193,251,0.045,,1343,Barrio Tucson Blonde,American Blonde Ale,12.0,Barrio Brewing Company,Tucson,AZ
1809,252,0.07,,1362,Casinos IPA,English India Pale Ale (IPA),16.0,Santa Cruz Mountain Brewing,Santa Cruz,CA
1808,252,0.054000000000000006,,1683,Dread Brown Ale,American Brown Ale,12.0,Santa Cruz Mountain Brewing,Santa Cruz,CA
1807,252,0.08900000000000001,88.0,2002,Giant DIPA,American Double / Imperial IPA,16.0,Santa Cruz Mountain Brewing,Santa Cruz,CA
865,253,0.055,18.0,1208,Twisted Helles Summer Lager,Munich Helles Lager,12.0,Frankenmuth Brewery,Frankenmuth,MI
864,253,0.069,69.0,1556,Batch 69 IPA,American IPA,12.0,Frankenmuth Brewery,Frankenmuth,MI
863,253,0.056,,1998,Old Detroit,American Amber / Red Ale,12.0,Frankenmuth Brewery,Frankenmuth,MI
1316,254,0.069,,1986,Bushwhacker Cider,Cider,16.0,Meckley's Cidery,Somerset Center,MI
1318,254,0.069,,1984,Cherry Bomb,Cider,16.0,Meckley's Cidery,Somerset Center,MI
1317,254,0.069,,1985,Weim-R-Iner,Cider,16.0,Meckley's Cidery,Somerset Center,MI
2017,255,0.05,,1983,Brontide,American Black Ale,12.0,Stillwater Artisanal Ales,Baltimore,MD
2018,255,0.05,,1631,Brontide,American Black Ale,12.0,Stillwater Artisanal Ales,Baltimore,MD
2019,255,0.045,,1344,Classique,Saison / Farmhouse Ale,12.0,Stillwater Artisanal Ales,Baltimore,MD
799,256,0.08,72.0,935,Fascist Pig Ale,American Amber / Red Ale,16.0,Finch's Beer Company,Chicago,IL
797,256,0.05,22.0,1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,16.0,Finch's Beer Company,Chicago,IL
800,256,0.055,,809,Cut Throat Pale Ale,American Pale Ale (APA),16.0,Finch's Beer Company,Chicago,IL
801,256,0.075,,481,Threadless IPA,American IPA,16.0,Finch's Beer Company,Chicago,IL
796,256,0.086,,1663,Nuclear Winter,Belgian Strong Dark Ale,16.0,Finch's Beer Company,Chicago,IL
795,256,0.08,80.0,1664,Sobek & Set,American Black Ale,16.0,Finch's Beer Company,Chicago,IL
794,256,0.09,,1981,Hardcore Chimera,American Double / Imperial IPA,16.0,Finch's Beer Company,Chicago,IL
803,256,0.047,,350,Golden Wing Blonde Ale,American Blonde Ale,16.0,Finch's Beer Company,Chicago,IL
798,256,0.053,,941,Secret Stache Stout,American Stout,16.0,Finch's Beer Company,Chicago,IL
802,256,0.055,,351,Cut Throat Pale Ale (2011),American Pale Ale (APA),16.0,Finch's Beer Company,Chicago,IL
1941,257,0.05,22.0,1969,Kol' Beer,Kölsch,16.0,South Austin Brewery,South Austin,TX
1940,257,0.08,,1970,6 String Saison,Saison / Farmhouse Ale,16.0,South Austin Brewery,South Austin,TX
1939,257,0.055,40.0,1971,Texas Pale Ale (TPA),American IPA,16.0,South Austin Brewery,South Austin,TX
1938,257,0.07,18.0,1972,LuckenBock,Bock,16.0,South Austin Brewery,South Austin,TX
199,258,0.054000000000000006,55.0,1966,Wagon Party,California Common / Steam Beer,12.0,Bauhaus Brew Labs,Minneapolis,MN
200,258,0.067,70.0,1965,Sky-Five,American IPA,12.0,Bauhaus Brew Labs,Minneapolis,MN
201,258,0.05,28.0,1964,Stargrazer,Schwarzbier,12.0,Bauhaus Brew Labs,Minneapolis,MN
202,258,0.054000000000000006,48.0,1963,Wonderstuff,German Pilsener,12.0,Bauhaus Brew Labs,Minneapolis,MN
1605,259,0.04,39.0,1961,Ozark American Pale Ale,American Pale Ale (APA),12.0,Ozark Beer Company,Rogers,AR
1409,260,0.08199999999999999,,1952,Train Wreck,American Amber / Red Ale,16.0,Mountain Town Brewing Company ,Mount Pleasant,MI
1604,261,0.055,55.0,1946,Overgrown American Pale Ale,American Pale Ale (APA),12.0,Otter Creek Brewing,Waterbury,VT
2152,262,0.07,,94,Resurrection,Dubbel,12.0,The Brewer's Art,Baltimore,MD
2151,262,0.073,,1079,Ozzy,Belgian Pale Ale,12.0,The Brewer's Art,Baltimore,MD
2150,262,0.05,,1945,Birdhouse Pale Ale,Belgian Pale Ale,12.0,The Brewer's Art,Baltimore,MD
711,263,0.05,,1943,Graham Cracker Porter,American Porter,12.0,Denver Beer Company,Denver,CO
710,263,0.07,,1944,Incredible Pedal IPA,American IPA,12.0,Denver Beer Company,Denver,CO
1890,264,0.061,,69,Euphoria Pale Ale,American Pale Ale (APA),12.0,Ska Brewing Company,Durango,CO
1887,264,,,774,Autumnal Molé Stout,American Stout,12.0,Ska Brewing Company,Durango,CO
1891,264,0.057,58.0,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),12.0,Ska Brewing Company,Durango,CO
1886,264,0.08,,1013,Hibernal Vinifera Stout,Foreign / Export Stout,12.0,Ska Brewing Company,Durango,CO
1888,264,0.042,18.0,386,Mexican Logger,American Pale Lager,12.0,Ska Brewing Company,Durango,CO
1885,264,0.058,,1192,Vernal Minthe Stout,American Stout,12.0,Ska Brewing Company,Durango,CO
1892,264,0.068,65.0,67,Modus Hoperandi,American IPA,12.0,Ska Brewing Company,Durango,CO
1883,264,0.068,65.0,1521,Modus Hoperandi,American IPA,12.0,Ska Brewing Company,Durango,CO
1882,264,0.07400000000000001,,1708,Taster's Choice,Doppelbock,12.0,Ska Brewing Company,Durango,CO
1881,264,0.045,,1942,Rudie Session IPA,American IPA,12.0,Ska Brewing Company,Durango,CO
1884,264,0.058,15.0,1297,Estival Cream Stout,American Stout,12.0,Ska Brewing Company,Durango,CO
1889,264,0.053,,70,True Blonde Ale,American Blonde Ale,12.0,Ska Brewing Company,Durango,CO
2209,265,0.06,30.0,1936,Farmer's Tan Red Ale,American Amber / Red Ale,12.0,Tractor Brewing Company,Albuquerque,NM
2207,265,0.062,72.0,1938,Almanac IPA,American IPA,12.0,Tractor Brewing Company,Albuquerque,NM
2208,265,0.065,,1937,Milk Mustachio Stout,Milk / Sweet Stout,12.0,Tractor Brewing Company,Albuquerque,NM
1620,266,0.05,61.0,1930,Summer Session Ale,American Pale Wheat Ale,12.0,Peak Organic Brewing Company,Portland,ME
1619,266,0.046,,1931,Fresh Cut Pilsner,American Pilsner,12.0,Peak Organic Brewing Company,Portland,ME
530,267,0.049,10.0,1927,Beach Blonde,American Blonde Ale,16.0,Cape Cod Beer,Hyannis,MA
529,267,0.055,35.0,1928,Cape Cod Red,American Amber / Red Ale,16.0,Cape Cod Beer,Hyannis,MA
1218,268,0.059,42.0,1926,Long Trail IPA,English India Pale Ale (IPA),12.0,Long Trail Brewing Company,Bridgewater Corners,VT
1220,268,0.07200000000000001,33.0,1090,Double Bag,Altbier,16.0,Long Trail Brewing Company,Bridgewater Corners,VT
1222,268,0.046,30.0,573,Long Trail Ale (1),Altbier,12.0,Long Trail Brewing Company,Bridgewater Corners,VT
1221,268,0.04,8.0,574,Blackbeary Wheat,Fruit / Vegetable Beer,12.0,Long Trail Brewing Company,Bridgewater Corners,VT
1219,268,0.046,30.0,1924,Long Trail Ale,American Amber / Red Ale,12.0,Long Trail Brewing Company,Bridgewater Corners,VT
960,269,0.052000000000000005,,1922,Southern Drawl Pale Lager,American Pale Lager,12.0,Great Raft Brewing Company,Shreveport,LA
959,269,0.052000000000000005,49.0,1923,Commotion APA,American Pale Ale (APA),12.0,Great Raft Brewing Company,Shreveport,LA
89,270,0.053,18.0,1920,Alaskan Amber,Altbier,12.0,Alaskan Brewing Company,Juneau,AK
88,270,0.053,40.0,1921,Freeride APA,American Pale Ale (APA),12.0,Alaskan Brewing Company,Juneau,AK
1504,271,0.043,,1917,Left of the Dial IPA,American IPA,12.0,Notch Brewing Company,Ipswich,MA
1505,271,0.04,,1190,Notch Session Pils,Czech Pilsener,12.0,Notch Brewing Company,Ipswich,MA
2140,272,0.06,,1916,Petit Mutant,American Wild Ale,16.0,The Alchemist,Waterbury,VT
2144,272,0.08,120.0,1111,Heady Topper,American Double / Imperial IPA,16.0,The Alchemist,Waterbury,VT
2143,272,0.07,,1810,Focal Banger,American IPA,16.0,The Alchemist,Waterbury,VT
2141,272,0.096,,1915,The Crusher,American Double / Imperial IPA,16.0,The Alchemist,Waterbury,VT
2145,272,0.08,120.0,379,Heady Topper,American Double / Imperial IPA,16.0,The Alchemist,Waterbury,VT
2142,272,0.08,,1914,Beelzebub,American Double / Imperial Stout,16.0,The Alchemist,Waterbury,VT
2177,273,0.053,22.0,1913,Hydraulion Red,Irish Red Ale,12.0,Three Notch'd Brewing Company,Charlottesville,VA
2178,273,0.06,50.0,1912,40 Mile IPA,American IPA,12.0,Three Notch'd Brewing Company,Charlottesville,VA
1666,274,0.099,,1909,Big Chuck Barleywine,American Barleywine,12.0,Portside Brewery,Cleveland,OH
1603,275,0.055,45.0,1908,Fresh Slice White IPA,American White IPA,12.0,Otter Creek Brewing,Middlebury,VT
1398,276,0.06,49.0,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),12.0,Montauk Brewing Company,Montauk,NY
1397,276,0.056,28.0,1907,Montauk Summer Ale,American Blonde Ale,12.0,Montauk Brewing Company,Montauk,NY
1103,277,0.05,10.0,1555,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,12.0,Indeed Brewing Company,Minneapolis,MN
1106,277,0.054000000000000006,45.0,728,Day Tripper Pale Ale,American Pale Ale (APA),12.0,Indeed Brewing Company,Minneapolis,MN
1104,277,0.046,27.0,1115,Shenanigans Summer Ale,American Pale Wheat Ale,12.0,Indeed Brewing Company,Minneapolis,MN
1102,277,0.065,22.0,1691,Stir Crazy Winter Ale,Winter Warmer,12.0,Indeed Brewing Company,Minneapolis,MN
1101,277,0.068,90.0,1903,Let It Ride IPA,American IPA,12.0,Indeed Brewing Company,Minneapolis,MN
1105,277,0.065,80.0,729,Midnight Ryder,American Black Ale,12.0,Indeed Brewing Company,Minneapolis,MN
233,278,0.053,20.0,1317,Steel Rail Extra Pale Ale,American Pale Ale (APA),12.0,Berkshire Brewing Company,South Deerfield,MA
232,278,0.055,40.0,1900,Lost Sailor IPA,English India Pale Ale (IPA),12.0,Berkshire Brewing Company,South Deerfield,MA
818,279,0.078,,1899,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,12.0,Foolproof Brewing Company,Pawtucket,RI
819,279,0.06,,983,Backyahd IPA,American IPA,12.0,Foolproof Brewing Company,Pawtucket,RI
820,279,0.065,,982,Raincloud Robust Porter,American Porter,12.0,Foolproof Brewing Company,Pawtucket,RI
821,279,0.045,,981,Barstool American Golden Ale,American Blonde Ale,12.0,Foolproof Brewing Company,Pawtucket,RI
1037,280,0.076,65.0,1895,Groupe G,Belgian IPA,16.0,Headlands Brewing Company,Mill Valley,CA
1039,280,0.08800000000000001,77.0,1893,Hill 88 Double IPA,American Double / Imperial IPA,16.0,Headlands Brewing Company,Mill Valley,CA
1038,280,0.062,40.0,1894,Pt. Bonita Rustic Lager,American Pale Lager,16.0,Headlands Brewing Company,Mill Valley,CA
331,281,0.042,30.0,1891,Longhop IPA,American IPA,16.0,Bolero Snort Brewery,Ridgefield Park,NJ
332,281,0.04,34.0,1890,Lucky Buck,Irish Dry Stout,16.0,Bolero Snort Brewery,Ridgefield Park,NJ
2183,282,0.052000000000000005,,1889,Leatherhead Red,American Amber / Red Ale,12.0,Thunderhead Brewing Company,Kearney,NE
2184,282,0.065,,1222,Cropduster Mid-American IPA,American IPA,12.0,Thunderhead Brewing Company,Kearney,NE
2185,282,0.075,,122,Golden Frau Honey Wheat,Braggot,12.0,Thunderhead Brewing Company,Kearney,NE
2186,282,,,121,Cornstalker Dark Wheat,American Dark Wheat Ale,12.0,Thunderhead Brewing Company,Kearney,NE
705,283,0.05,16.0,1885,Gutch English Style Mild Ale,English Pale Mild Ale,12.0,Defiance Brewing Company,Hays,KS
704,283,0.045,44.0,1886,Thrasher Session India Pale Ale,American IPA,12.0,Defiance Brewing Company,Hays,KS
1360,284,0.051,24.0,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16.0,Milwaukee Brewing Company,Milwaukee,WI
1359,284,0.048,18.0,172,Flaming Damsel Lager (2010),Vienna Lager,16.0,Milwaukee Brewing Company,Milwaukee,WI
1357,284,0.065,20.0,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16.0,Milwaukee Brewing Company,Milwaukee,WI
1358,284,0.092,,776,O-Gii,Witbier,16.0,Milwaukee Brewing Company,Milwaukee,WI
1356,284,0.075,51.0,1080,Hop Happy,American IPA,16.0,Milwaukee Brewing Company,Milwaukee,WI
1355,284,0.051,24.0,1272,Louie's Demise Amber Ale,American Amber / Red Ale,16.0,Milwaukee Brewing Company,Milwaukee,WI
1354,284,0.087,80.0,1884,Hop Freak,American Double / Imperial IPA,16.0,Milwaukee Brewing Company,Milwaukee,WI
561,285,0.048,16.0,1882,Whitecap Wit,Witbier,16.0,Catawba Island Brewing,Port Clinton,OH
562,285,0.078,16.0,1881,Seiche Scottish Ale,Scottish Ale,16.0,Catawba Island Brewing,Port Clinton,OH
178,286,0.06,,1876,Truck Stop Honey Brown Ale,English Brown Ale,12.0,Back Forty Beer Company,Gadsden,AL
179,286,0.06,43.0,1875,Naked Pig Pale Ale,American Pale Ale (APA),12.0,Back Forty Beer Company,Gadsden,AL
845,287,0.057,40.0,1873,Block Party Robust Porter,American Porter,12.0,Four Corners Brewing Company,Dallas,TX
844,287,0.076,73.0,1874,El Chingon IPA,American IPA,12.0,Four Corners Brewing Company,Dallas,TX
846,287,0.052000000000000005,20.0,1872,Local Buzz,American Blonde Ale,12.0,Four Corners Brewing Company,Dallas,TX
1785,288,0.048,22.0,1864,Saint Archer Blonde,Kölsch,12.0,Saint Archer Brewery,San Diego,CA
1783,288,0.068,66.0,1867,Saint Archer IPA,American IPA,12.0,Saint Archer Brewery,San Diego,CA
1782,288,0.05,15.0,1868,Saint Archer White Ale,Witbier,12.0,Saint Archer Brewery,San Diego,CA
1784,288,0.052000000000000005,40.0,1865,Saint Archer Pale Ale,American Pale Ale (APA),12.0,Saint Archer Brewery,San Diego,CA
1766,289,0.051,,1860,Rogue American Amber Ale,American Amber / Red Ale,16.0,Rogue Ales,Newport,OR
1001,290,0.069,67.0,1857,Supergoose IPA,American IPA,12.0,Hale's Ales,Seattle,WA
1002,290,0.047,,1440,Hale's Pale American Ale,American Pale Ale (APA),12.0,Hale's Ales,Seattle,WA
2203,291,0.073,87.0,1856,IPA & a Half,American IPA,12.0,Tommyknocker Brewery,Idaho Springs,CO
2204,291,0.055,33.0,736,Ornery Amber Lager (2003),Vienna Lager,12.0,Tommyknocker Brewery,Idaho Springs,CO
209,292,0.055,35.0,533,Amber Road,American Amber / Red Ale,12.0,Baxter Brewing Company,Lewiston,ME
206,292,0.068,,954,Phantom Punch Winter Stout,Foreign / Export Stout,12.0,Baxter Brewing Company,Lewiston,ME
211,292,0.069,69.0,182,Stowaway IPA,American IPA,12.0,Baxter Brewing Company,Lewiston,ME
203,292,0.053,,1855,Tarnation California-Style Lager,California Common / Steam Beer,12.0,Baxter Brewing Company,Lewiston,ME
204,292,0.07,42.0,1778,On the Count of 3 (2015),Hefeweizen,16.0,Baxter Brewing Company,Lewiston,ME
208,292,0.047,,707,Celsius Summer Ale (2012),American Pale Wheat Ale,12.0,Baxter Brewing Company,Lewiston,ME
205,292,0.047,,1209,Summer Swelter,American Pale Wheat Ale,12.0,Baxter Brewing Company,Lewiston,ME
210,292,0.049,28.0,183,Pamola Xtra Pale Ale,American Pale Ale (APA),12.0,Baxter Brewing Company,Lewiston,ME
207,292,0.066,,910,Hayride Autumn Ale,Rye Beer,12.0,Baxter Brewing Company,Lewiston,ME
1499,293,0.069,,1854,Blue Boots IPA,American IPA,16.0,Northampton Brewery,Northamtpon,MA
281,294,0.071,45.0,1849,American Red Porter,American Porter,12.0,Black Shirt Brewing Company,Denver,CO
280,294,0.071,83.0,1850,American India Red Ale,American Strong Ale,12.0,Black Shirt Brewing Company,Denver,CO
282,294,0.078,34.0,1848,American Red Saison,Saison / Farmhouse Ale,12.0,Black Shirt Brewing Company,Denver,CO
283,294,0.066,44.0,1847,Colorado Red Ale,American Amber / Red Ale,12.0,Black Shirt Brewing Company,Denver,CO
2319,295,0.06,55.0,1845,Green Monsta IPA,American IPA,12.0,Wachusett Brewing Company,Westminster,MA
2318,295,0.04,37.0,1846,Wachusett Light IPA,American IPA,12.0,Wachusett Brewing Company,Westminster,MA
2327,295,0.045,10.0,619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12.0,Wachusett Brewing Company,Westminster,MA
2320,295,0.056,50.0,1844,Wachusett IPA,American IPA,12.0,Wachusett Brewing Company,Westminster,MA
2322,295,0.085,85.0,1418,Larry Imperial IPA,American Double / Imperial IPA,12.0,Wachusett Brewing Company,Westminster,MA
2323,295,0.047,,1038,Wachusett Summer,American Pale Wheat Ale,12.0,Wachusett Brewing Company,Westminster,MA
2324,295,0.051,17.0,1030,Country Pale Ale,English Pale Ale,12.0,Wachusett Brewing Company,Westminster,MA
2321,295,0.047,,1843,Strawberry White,Witbier,12.0,Wachusett Brewing Company,Westminster,MA
2326,295,0.052000000000000005,20.0,908,Pumpkan,Pumpkin Ale,12.0,Wachusett Brewing Company,Westminster,MA
2328,295,0.06,55.0,618,Green Monsta IPA,American IPA,12.0,Wachusett Brewing Company,Westminster,MA
2325,295,0.04,37.0,1029,Wachusett Light IPA (2013),American IPA,12.0,Wachusett Brewing Company,Westminster,MA
2359,296,0.049,30.0,1836,Widmer Brothers Hefeweizen,Hefeweizen,12.0,Widmer Brothers Brewing Company,Portland,OR
2358,296,0.049,30.0,1837,Hefe Black,Hefeweizen,12.0,Widmer Brothers Brewing Company,Portland,OR
2357,296,0.049,30.0,1838,Hefe Lemon,Radler,12.0,Widmer Brothers Brewing Company,Portland,OR
1057,297,0.042,25.0,1835,Provision,Saison / Farmhouse Ale,12.0,Hop Farm Brewing Company,Pittsburgh,PA
1058,297,0.047,28.0,1834,One Nut Brown,American Brown Ale,12.0,Hop Farm Brewing Company,Pittsburgh,PA
1059,297,0.058,45.0,1833,Hop Farm IPA,American IPA,12.0,Hop Farm Brewing Company,Pittsburgh,PA
1209,298,0.057,42.0,1688,American Hero,American Amber / Red Ale,12.0,Liquid Hero Brewery,York,PA
1208,298,0.058,40.0,1832,Adam's Stout,American Stout,12.0,Liquid Hero Brewery,York,PA
1211,298,0.065,75.0,1686,Irregardless IPA,American IPA,12.0,Liquid Hero Brewery,York,PA
1210,298,0.052000000000000005,20.0,1687,Schweet Ale,Fruit / Vegetable Beer,12.0,Liquid Hero Brewery,York,PA
1289,299,0.042,,1359,Saranac Shandy,Shandy,12.0,Matt Brewing Company,Utica,NY
1295,299,0.047,,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0,Matt Brewing Company,Utica,NY
1291,299,0.051,,960,Saranac Golden Pilsener (2003),German Pilsener,12.0,Matt Brewing Company,Utica,NY
1288,299,0.065,60.0,1831,Our Legacy IPA,American IPA,12.0,Matt Brewing Company,Utica,NY
1299,299,0.055,,150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0,Matt Brewing Company,Utica,NY
1290,299,0.065,60.0,1135,Our Legacy IPA,American IPA,16.0,Matt Brewing Company,Utica,NY
1297,299,0.06,,686,Saranac White IPA,American IPA,12.0,Matt Brewing Company,Utica,NY
1293,299,0.045,,958,DAX Light (1998),Light Lager,12.0,Matt Brewing Company,Utica,NY
1292,299,0.045,,959,Saranac Adirondack Light (2002),Light Lager,12.0,Matt Brewing Company,Utica,NY
1294,299,0.048,,957,Saranac Traditional Lager (2000),American Pale Lager,12.0,Matt Brewing Company,Utica,NY
1298,299,0.047,,453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0,Matt Brewing Company,Utica,NY
1296,299,0.05,12.0,773,Blueberry Blonde Ale,American Blonde Ale,12.0,Matt Brewing Company,Utica,NY
1300,299,0.055,,133,Saranac Pale Ale (16 oz.),English Pale Ale,16.0,Matt Brewing Company,Utica,NY
360,300,0.049,30.0,1310,Boston Lager,Vienna Lager,12.0,Boston Beer Company,Boston,MA
363,300,0.049,30.0,1143,Boston Lager,Vienna Lager,12.0,Boston Beer Company,Boston,MA
355,300,0.045,8.0,1830,Porch Rocker,Radler,12.0,Boston Beer Company,Boston,MA
356,300,0.065,45.0,1629,Rebel IPA,American IPA,16.0,Boston Beer Company,Boston,MA
357,300,0.055,,1601,Cold Snap,Witbier,12.0,Boston Beer Company,Boston,MA
362,300,0.053,7.0,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,12.0,Boston Beer Company,Boston,MA
361,300,0.053,15.0,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,12.0,Boston Beer Company,Boston,MA
358,300,0.056,,1427,Samuel Adams Winter Lager,Bock,12.0,Boston Beer Company,Boston,MA
359,300,0.049,30.0,1349,Boston Lager,Vienna Lager,16.0,Boston Beer Company,Boston,MA
1543,301,0.048,,508,Endless Summer Ale (2011),American Pale Wheat Ale,16.0,Old Forge Brewing Company,Danville,PA
1542,301,0.055,,509,T-Rail Pale Ale,American Pale Ale (APA),16.0,Old Forge Brewing Company,Danville,PA
1541,301,0.075,,891,Overbite IPA,American IPA,16.0,Old Forge Brewing Company,Danville,PA
1537,301,0.055,,1485,Plowshare Porter,American Porter,16.0,Old Forge Brewing Company,Danville,PA
1540,301,0.065,,900,Celestial Blonde Ale,American Blonde Ale,16.0,Old Forge Brewing Company,Danville,PA
1539,301,0.045,,1381,Endless Sun Ale,American Pale Wheat Ale,16.0,Old Forge Brewing Company,Danville,PA
1534,301,0.06,,1828,Hopsmith Pale Lager,American Pale Lager,16.0,Old Forge Brewing Company,Danville,PA
1535,301,0.065,65.0,1487,Falling Down Brown Ale,American Brown Ale,16.0,Old Forge Brewing Company,Danville,PA
1536,301,0.068,,1486,Resolution Rye Stout,American Stout,16.0,Old Forge Brewing Company,Danville,PA
1538,301,0.046,20.0,1394,Old Forge Pumpkin Ale,Pumpkin Ale,16.0,Old Forge Brewing Company,Danville,PA
2299,302,0.09,75.0,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12.0,Utah Brewers Cooperative,Salt Lake City,UT
2304,302,0.09,75.0,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12.0,Utah Brewers Cooperative,Salt Lake City,UT
2303,302,0.04,,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12.0,Utah Brewers Cooperative,Salt Lake City,UT
2302,302,0.06,,1682,Wasatch Ghostrider White IPA (2014),American White IPA,12.0,Utah Brewers Cooperative,Salt Lake City,UT
2301,302,0.06,,1823,Wasatch Ghostrider White IPA,American White IPA,12.0,Utah Brewers Cooperative,Salt Lake City,UT
